metric,value
es-precision_0.0,0.2365452847805789
es-recall_0.0,0.875
es-fscore_0.0,0.36903737839221706
es-precision_0.01,0.2365452847805789
es-recall_0.01,0.875
es-fscore_0.01,0.36903737839221706
es-precision_0.02,0.2365452847805789
es-recall_0.02,0.875
es-fscore_0.02,0.36903737839221706
es-precision_0.03,0.2365452847805789
es-recall_0.03,0.875
es-fscore_0.03,0.36903737839221706
es-precision_0.04,0.2365452847805789
es-recall_0.04,0.875
es-fscore_0.04,0.36903737839221706
es-precision_0.05,0.2365452847805789
es-recall_0.05,0.875
es-fscore_0.05,0.36903737839221706
es-precision_0.06,0.2365452847805789
es-recall_0.06,0.875
es-fscore_0.06,0.36903737839221706
es-precision_0.07,0.2365452847805789
es-recall_0.07,0.875
es-fscore_0.07,0.36903737839221706
es-precision_0.08,0.2365452847805789
es-recall_0.08,0.875
es-fscore_0.08,0.36903737839221706
es-precision_0.09,0.2365452847805789
es-recall_0.09,0.875
es-fscore_0.09,0.36903737839221706
es-precision_0.1,0.2365452847805789
es-recall_0.1,0.875
es-fscore_0.1,0.36903737839221706
es-precision_0.11,0.2365452847805789
es-recall_0.11,0.875
es-fscore_0.11,0.36903737839221706
es-precision_0.12,0.2365452847805789
es-recall_0.12,0.875
es-fscore_0.12,0.36903737839221706
es-precision_0.13,0.2365452847805789
es-recall_0.13,0.875
es-fscore_0.13,0.36903737839221706
es-precision_0.14,0.2365452847805789
es-recall_0.14,0.875
es-fscore_0.14,0.36903737839221706
es-precision_0.15,0.2365452847805789
es-recall_0.15,0.875
es-fscore_0.15,0.36903737839221706
es-precision_0.16,0.2365452847805789
es-recall_0.16,0.875
es-fscore_0.16,0.36903737839221706
es-precision_0.17,0.2365452847805789
es-recall_0.17,0.875
es-fscore_0.17,0.36903737839221706
es-precision_0.18,0.2365452847805789
es-recall_0.18,0.875
es-fscore_0.18,0.36903737839221706
es-precision_0.19,0.2365452847805789
es-recall_0.19,0.875
es-fscore_0.19,0.36903737839221706
es-precision_0.2,0.2365452847805789
es-recall_0.2,0.875
es-fscore_0.2,0.36903737839221706
es-precision_0.21,0.2365452847805789
es-recall_0.21,0.875
es-fscore_0.21,0.36903737839221706
es-precision_0.22,0.2365452847805789
es-recall_0.22,0.875
es-fscore_0.22,0.36903737839221706
es-precision_0.23,0.2365452847805789
es-recall_0.23,0.875
es-fscore_0.23,0.36903737839221706
es-precision_0.24,0.2365452847805789
es-recall_0.24,0.875
es-fscore_0.24,0.36903737839221706
es-precision_0.25,0.2365452847805789
es-recall_0.25,0.875
es-fscore_0.25,0.36903737839221706
es-precision_0.26,0.2365452847805789
es-recall_0.26,0.875
es-fscore_0.26,0.36903737839221706
es-precision_0.27,0.2365452847805789
es-recall_0.27,0.875
es-fscore_0.27,0.36903737839221706
es-precision_0.28,0.2365452847805789
es-recall_0.28,0.875
es-fscore_0.28,0.36903737839221706
es-precision_0.29,0.2365452847805789
es-recall_0.29,0.875
es-fscore_0.29,0.36903737839221706
es-precision_0.3,0.2365452847805789
es-recall_0.3,0.875
es-fscore_0.3,0.36903737839221706
es-precision_0.31,0.2365452847805789
es-recall_0.31,0.875
es-fscore_0.31,0.36903737839221706
es-precision_0.32,0.2365452847805789
es-recall_0.32,0.875
es-fscore_0.32,0.36903737839221706
es-precision_0.33,0.2365452847805789
es-recall_0.33,0.875
es-fscore_0.33,0.36903737839221706
es-precision_0.34,0.2365452847805789
es-recall_0.34,0.875
es-fscore_0.34,0.36903737839221706
es-precision_0.35,0.2365452847805789
es-recall_0.35,0.875
es-fscore_0.35,0.36903737839221706
es-precision_0.36,0.2365452847805789
es-recall_0.36,0.875
es-fscore_0.36,0.36903737839221706
es-precision_0.37,0.2365452847805789
es-recall_0.37,0.875
es-fscore_0.37,0.36903737839221706
es-precision_0.38,0.2365452847805789
es-recall_0.38,0.875
es-fscore_0.38,0.36903737839221706
es-precision_0.39,0.18801587301587303
es-recall_0.39,0.675
es-fscore_0.39,0.29094214029697907
es-precision_0.4,0.18801587301587303
es-recall_0.4,0.675
es-fscore_0.4,0.29094214029697907
es-precision_0.41,0.18801587301587303
es-recall_0.41,0.675
es-fscore_0.41,0.29094214029697907
es-precision_0.42,0.18801587301587303
es-recall_0.42,0.675
es-fscore_0.42,0.29094214029697907
es-precision_0.43,0.18801587301587303
es-recall_0.43,0.675
es-fscore_0.43,0.29094214029697907
es-precision_0.44,0.18801587301587303
es-recall_0.44,0.675
es-fscore_0.44,0.29094214029697907
es-precision_0.45,0.18801587301587303
es-recall_0.45,0.675
es-fscore_0.45,0.29094214029697907
es-precision_0.46,0.18801587301587303
es-recall_0.46,0.675
es-fscore_0.46,0.29094214029697907
es-precision_0.47,0.18801587301587303
es-recall_0.47,0.675
es-fscore_0.47,0.29094214029697907
es-precision_0.48,0.18801587301587303
es-recall_0.48,0.675
es-fscore_0.48,0.29094214029697907
es-precision_0.49,0.18801587301587303
es-recall_0.49,0.675
es-fscore_0.49,0.29094214029697907
es-precision_0.5,0.18801587301587303
es-recall_0.5,0.675
es-fscore_0.5,0.29094214029697907
es-precision_0.51,0.18801587301587303
es-recall_0.51,0.675
es-fscore_0.51,0.29094214029697907
es-precision_0.52,0.1769047619047619
es-recall_0.52,0.6
es-fscore_0.52,0.27158730158730165
es-precision_0.53,0.1769047619047619
es-recall_0.53,0.6
es-fscore_0.53,0.27158730158730165
es-precision_0.54,0.1769047619047619
es-recall_0.54,0.6
es-fscore_0.54,0.27158730158730165
es-precision_0.55,0.1769047619047619
es-recall_0.55,0.6
es-fscore_0.55,0.27158730158730165
es-precision_0.56,0.1769047619047619
es-recall_0.56,0.6
es-fscore_0.56,0.27158730158730165
es-precision_0.57,0.1769047619047619
es-recall_0.57,0.6
es-fscore_0.57,0.27158730158730165
es-precision_0.58,0.1769047619047619
es-recall_0.58,0.6
es-fscore_0.58,0.27158730158730165
es-precision_0.59,0.1769047619047619
es-recall_0.59,0.6
es-fscore_0.59,0.27158730158730165
es-precision_0.6,0.1769047619047619
es-recall_0.6,0.6
es-fscore_0.6,0.27158730158730165
es-precision_0.61,0.1769047619047619
es-recall_0.61,0.6
es-fscore_0.61,0.27158730158730165
es-precision_0.62,0.1769047619047619
es-recall_0.62,0.6
es-fscore_0.62,0.27158730158730165
es-precision_0.63,0.1769047619047619
es-recall_0.63,0.6
es-fscore_0.63,0.27158730158730165
es-precision_0.64,0.1769047619047619
es-recall_0.64,0.6
es-fscore_0.64,0.27158730158730165
es-precision_0.65,0.1769047619047619
es-recall_0.65,0.6
es-fscore_0.65,0.27158730158730165
es-precision_0.66,0.1769047619047619
es-recall_0.66,0.6
es-fscore_0.66,0.27158730158730165
es-precision_0.67,0.1769047619047619
es-recall_0.67,0.6
es-fscore_0.67,0.27158730158730165
es-precision_0.68,0.1769047619047619
es-recall_0.68,0.6
es-fscore_0.68,0.27158730158730165
es-precision_0.69,0.1769047619047619
es-recall_0.69,0.6
es-fscore_0.69,0.27158730158730165
es-precision_0.7,0.1769047619047619
es-recall_0.7,0.6
es-fscore_0.7,0.27158730158730165
es-precision_0.71,0.1769047619047619
es-recall_0.71,0.6
es-fscore_0.71,0.27158730158730165
es-precision_0.72,0.1769047619047619
es-recall_0.72,0.6
es-fscore_0.72,0.27158730158730165
es-precision_0.73,0.1769047619047619
es-recall_0.73,0.6
es-fscore_0.73,0.27158730158730165
es-precision_0.74,0.1769047619047619
es-recall_0.74,0.6
es-fscore_0.74,0.27158730158730165
es-precision_0.75,0.1769047619047619
es-recall_0.75,0.6
es-fscore_0.75,0.27158730158730165
es-precision_0.76,0.1769047619047619
es-recall_0.76,0.6
es-fscore_0.76,0.27158730158730165
es-precision_0.77,0.1769047619047619
es-recall_0.77,0.6
es-fscore_0.77,0.27158730158730165
es-precision_0.78,0.1769047619047619
es-recall_0.78,0.6
es-fscore_0.78,0.27158730158730165
es-precision_0.79,0.1769047619047619
es-recall_0.79,0.6
es-fscore_0.79,0.27158730158730165
es-precision_0.8,0.1769047619047619
es-recall_0.8,0.6
es-fscore_0.8,0.27158730158730165
es-precision_0.81,0.1769047619047619
es-recall_0.81,0.6
es-fscore_0.81,0.27158730158730165
es-precision_0.82,0.1769047619047619
es-recall_0.82,0.6
es-fscore_0.82,0.27158730158730165
es-precision_0.83,0.1769047619047619
es-recall_0.83,0.6
es-fscore_0.83,0.27158730158730165
es-precision_0.84,0.1769047619047619
es-recall_0.84,0.6
es-fscore_0.84,0.27158730158730165
es-precision_0.85,0.1769047619047619
es-recall_0.85,0.6
es-fscore_0.85,0.27158730158730165
es-precision_0.86,0.1769047619047619
es-recall_0.86,0.6
es-fscore_0.86,0.27158730158730165
es-precision_0.87,0.1769047619047619
es-recall_0.87,0.6
es-fscore_0.87,0.27158730158730165
es-precision_0.88,0.1769047619047619
es-recall_0.88,0.6
es-fscore_0.88,0.27158730158730165
es-precision_0.89,0.1769047619047619
es-recall_0.89,0.6
es-fscore_0.89,0.27158730158730165
es-precision_0.9,0.1769047619047619
es-recall_0.9,0.6
es-fscore_0.9,0.27158730158730165
es-precision_0.91,0.1769047619047619
es-recall_0.91,0.6
es-fscore_0.91,0.27158730158730165
es-precision_0.92,0.1769047619047619
es-recall_0.92,0.6
es-fscore_0.92,0.27158730158730165
es-precision_0.93,0.1769047619047619
es-recall_0.93,0.6
es-fscore_0.93,0.27158730158730165
es-precision_0.94,0.1769047619047619
es-recall_0.94,0.6
es-fscore_0.94,0.27158730158730165
es-precision_0.95,0.1769047619047619
es-recall_0.95,0.6
es-fscore_0.95,0.27158730158730165
es-precision_0.96,0.1769047619047619
es-recall_0.96,0.6
es-fscore_0.96,0.27158730158730165
es-precision_0.97,0.1769047619047619
es-recall_0.97,0.6
es-fscore_0.97,0.27158730158730165
es-precision_0.98,0.12333333333333332
es-recall_0.98,0.4
es-fscore_0.98,0.18714285714285717
es-precision_0.99,0.12333333333333332
es-recall_0.99,0.4
es-fscore_0.99,0.18714285714285717
es-precision_1.0,0.12333333333333332
es-recall_1.0,0.4
es-fscore_1.0,0.18714285714285717
es-auc-precision,0.19977318320067308
es-auc-recall,0.7099009900990098
es-auc-fscore,0.3091995052039766
es-dim-precision,0.8250000000000001
es-dim-recall,0.8333333333333331
es-dim-fscore,0.8071428571428574
amis,0.3109406991569104
time,2.71675705909729
