metric,value
es-precision_0.0,0.08370304643596568
es-recall_0.0,0.16666666666666666
es-fscore_0.0,0.07426042394595853
es-precision_0.01,0.017036379769299025
es-recall_0.01,0.13333333333333333
es-fscore_0.01,0.029815979501514094
es-precision_0.02,0.017036379769299025
es-recall_0.02,0.13333333333333333
es-fscore_0.02,0.029815979501514094
es-precision_0.03,0.017036379769299025
es-recall_0.03,0.13333333333333333
es-fscore_0.03,0.029815979501514094
es-precision_0.04,0.017036379769299025
es-recall_0.04,0.13333333333333333
es-fscore_0.04,0.029815979501514094
es-precision_0.05,0.017036379769299025
es-recall_0.05,0.13333333333333333
es-fscore_0.05,0.029815979501514094
es-precision_0.06,0.017036379769299025
es-recall_0.06,0.13333333333333333
es-fscore_0.06,0.029815979501514094
es-precision_0.07,0.017036379769299025
es-recall_0.07,0.13333333333333333
es-fscore_0.07,0.029815979501514094
es-precision_0.08,0.017036379769299025
es-recall_0.08,0.13333333333333333
es-fscore_0.08,0.029815979501514094
es-precision_0.09,0.017036379769299025
es-recall_0.09,0.13333333333333333
es-fscore_0.09,0.029815979501514094
es-precision_0.1,0.017036379769299025
es-recall_0.1,0.13333333333333333
es-fscore_0.1,0.029815979501514094
es-precision_0.11,0.017036379769299025
es-recall_0.11,0.13333333333333333
es-fscore_0.11,0.029815979501514094
es-precision_0.12,0.017036379769299025
es-recall_0.12,0.13333333333333333
es-fscore_0.12,0.029815979501514094
es-precision_0.13,0.017036379769299025
es-recall_0.13,0.13333333333333333
es-fscore_0.13,0.029815979501514094
es-precision_0.14,0.017036379769299025
es-recall_0.14,0.13333333333333333
es-fscore_0.14,0.029815979501514094
es-precision_0.15,0.017036379769299025
es-recall_0.15,0.13333333333333333
es-fscore_0.15,0.029815979501514094
es-precision_0.16,0.017036379769299025
es-recall_0.16,0.13333333333333333
es-fscore_0.16,0.029815979501514094
es-precision_0.17,0.017036379769299025
es-recall_0.17,0.13333333333333333
es-fscore_0.17,0.029815979501514094
es-precision_0.18,0.017036379769299025
es-recall_0.18,0.13333333333333333
es-fscore_0.18,0.029815979501514094
es-precision_0.19,0.017036379769299025
es-recall_0.19,0.13333333333333333
es-fscore_0.19,0.029815979501514094
es-precision_0.2,0.017036379769299025
es-recall_0.2,0.13333333333333333
es-fscore_0.2,0.029815979501514094
es-precision_0.21,0.017036379769299025
es-recall_0.21,0.13333333333333333
es-fscore_0.21,0.029815979501514094
es-precision_0.22,0.017036379769299025
es-recall_0.22,0.13333333333333333
es-fscore_0.22,0.029815979501514094
es-precision_0.23,0.017036379769299025
es-recall_0.23,0.13333333333333333
es-fscore_0.23,0.029815979501514094
es-precision_0.24,0.017036379769299025
es-recall_0.24,0.13333333333333333
es-fscore_0.24,0.029815979501514094
es-precision_0.25,0.017036379769299025
es-recall_0.25,0.13333333333333333
es-fscore_0.25,0.029815979501514094
es-precision_0.26,0.017036379769299025
es-recall_0.26,0.13333333333333333
es-fscore_0.26,0.029815979501514094
es-precision_0.27,0.017036379769299025
es-recall_0.27,0.13333333333333333
es-fscore_0.27,0.029815979501514094
es-precision_0.28,0.017036379769299025
es-recall_0.28,0.13333333333333333
es-fscore_0.28,0.029815979501514094
es-precision_0.29,0.017036379769299025
es-recall_0.29,0.13333333333333333
es-fscore_0.29,0.029815979501514094
es-precision_0.3,0.017036379769299025
es-recall_0.3,0.13333333333333333
es-fscore_0.3,0.029815979501514094
es-precision_0.31,0.017036379769299025
es-recall_0.31,0.13333333333333333
es-fscore_0.31,0.029815979501514094
es-precision_0.32,0.017036379769299025
es-recall_0.32,0.13333333333333333
es-fscore_0.32,0.029815979501514094
es-precision_0.33,0.017036379769299025
es-recall_0.33,0.13333333333333333
es-fscore_0.33,0.029815979501514094
es-precision_0.34,0.017036379769299025
es-recall_0.34,0.13333333333333333
es-fscore_0.34,0.029815979501514094
es-precision_0.35,0.017036379769299025
es-recall_0.35,0.13333333333333333
es-fscore_0.35,0.029815979501514094
es-precision_0.36,0.017036379769299025
es-recall_0.36,0.13333333333333333
es-fscore_0.36,0.029815979501514094
es-precision_0.37,0.017036379769299025
es-recall_0.37,0.13333333333333333
es-fscore_0.37,0.029815979501514094
es-precision_0.38,0.017036379769299025
es-recall_0.38,0.13333333333333333
es-fscore_0.38,0.029815979501514094
es-precision_0.39,0.017036379769299025
es-recall_0.39,0.13333333333333333
es-fscore_0.39,0.029815979501514094
es-precision_0.4,0.017036379769299025
es-recall_0.4,0.13333333333333333
es-fscore_0.4,0.029815979501514094
es-precision_0.41,0.017036379769299025
es-recall_0.41,0.13333333333333333
es-fscore_0.41,0.029815979501514094
es-precision_0.42,0.017036379769299025
es-recall_0.42,0.13333333333333333
es-fscore_0.42,0.029815979501514094
es-precision_0.43,0.017036379769299025
es-recall_0.43,0.13333333333333333
es-fscore_0.43,0.029815979501514094
es-precision_0.44,0.017036379769299025
es-recall_0.44,0.13333333333333333
es-fscore_0.44,0.029815979501514094
es-precision_0.45,0.017036379769299025
es-recall_0.45,0.13333333333333333
es-fscore_0.45,0.029815979501514094
es-precision_0.46,0.017036379769299025
es-recall_0.46,0.13333333333333333
es-fscore_0.46,0.029815979501514094
es-precision_0.47,0.017036379769299025
es-recall_0.47,0.13333333333333333
es-fscore_0.47,0.029815979501514094
es-precision_0.48,0.017036379769299025
es-recall_0.48,0.13333333333333333
es-fscore_0.48,0.029815979501514094
es-precision_0.49,0.017036379769299025
es-recall_0.49,0.13333333333333333
es-fscore_0.49,0.029815979501514094
es-precision_0.5,0.017036379769299025
es-recall_0.5,0.13333333333333333
es-fscore_0.5,0.029815979501514094
es-precision_0.51,0.017036379769299025
es-recall_0.51,0.13333333333333333
es-fscore_0.51,0.029815979501514094
es-precision_0.52,0.017036379769299025
es-recall_0.52,0.13333333333333333
es-fscore_0.52,0.029815979501514094
es-precision_0.53,0.017036379769299025
es-recall_0.53,0.13333333333333333
es-fscore_0.53,0.029815979501514094
es-precision_0.54,0.017036379769299025
es-recall_0.54,0.13333333333333333
es-fscore_0.54,0.029815979501514094
es-precision_0.55,0.017036379769299025
es-recall_0.55,0.13333333333333333
es-fscore_0.55,0.029815979501514094
es-precision_0.56,0.017036379769299025
es-recall_0.56,0.13333333333333333
es-fscore_0.56,0.029815979501514094
es-precision_0.57,0.017036379769299025
es-recall_0.57,0.13333333333333333
es-fscore_0.57,0.029815979501514094
es-precision_0.58,0.017036379769299025
es-recall_0.58,0.13333333333333333
es-fscore_0.58,0.029815979501514094
es-precision_0.59,0.017036379769299025
es-recall_0.59,0.13333333333333333
es-fscore_0.59,0.029815979501514094
es-precision_0.6,0.017036379769299025
es-recall_0.6,0.13333333333333333
es-fscore_0.6,0.029815979501514094
es-precision_0.61,0.017036379769299025
es-recall_0.61,0.13333333333333333
es-fscore_0.61,0.029815979501514094
es-precision_0.62,0.017036379769299025
es-recall_0.62,0.13333333333333333
es-fscore_0.62,0.029815979501514094
es-precision_0.63,0.017036379769299025
es-recall_0.63,0.13333333333333333
es-fscore_0.63,0.029815979501514094
es-precision_0.64,0.017036379769299025
es-recall_0.64,0.13333333333333333
es-fscore_0.64,0.029815979501514094
es-precision_0.65,0.017036379769299025
es-recall_0.65,0.13333333333333333
es-fscore_0.65,0.029815979501514094
es-precision_0.66,0.017036379769299025
es-recall_0.66,0.13333333333333333
es-fscore_0.66,0.029815979501514094
es-precision_0.67,0.017036379769299025
es-recall_0.67,0.13333333333333333
es-fscore_0.67,0.029815979501514094
es-precision_0.68,0.017036379769299025
es-recall_0.68,0.13333333333333333
es-fscore_0.68,0.029815979501514094
es-precision_0.69,0.017036379769299025
es-recall_0.69,0.13333333333333333
es-fscore_0.69,0.029815979501514094
es-precision_0.7,0.017036379769299025
es-recall_0.7,0.13333333333333333
es-fscore_0.7,0.029815979501514094
es-precision_0.71,0.017036379769299025
es-recall_0.71,0.13333333333333333
es-fscore_0.71,0.029815979501514094
es-precision_0.72,0.017036379769299025
es-recall_0.72,0.13333333333333333
es-fscore_0.72,0.029815979501514094
es-precision_0.73,0.017036379769299025
es-recall_0.73,0.13333333333333333
es-fscore_0.73,0.029815979501514094
es-precision_0.74,0.01567583555161195
es-recall_0.74,0.11666666666666667
es-fscore_0.74,0.027300256231073843
es-precision_0.75,0.01567583555161195
es-recall_0.75,0.11666666666666667
es-fscore_0.75,0.027300256231073843
es-precision_0.76,0.01567583555161195
es-recall_0.76,0.11666666666666667
es-fscore_0.76,0.027300256231073843
es-precision_0.77,0.01567583555161195
es-recall_0.77,0.11666666666666667
es-fscore_0.77,0.027300256231073843
es-precision_0.78,0.0129547471162378
es-recall_0.78,0.08333333333333333
es-fscore_0.78,0.02226880969019334
es-precision_0.79,0.0129547471162378
es-recall_0.79,0.08333333333333333
es-fscore_0.79,0.02226880969019334
es-precision_0.8,0.0129547471162378
es-recall_0.8,0.08333333333333333
es-fscore_0.8,0.02226880969019334
es-precision_0.81,0.0129547471162378
es-recall_0.81,0.08333333333333333
es-fscore_0.81,0.02226880969019334
es-precision_0.82,0.007157645666962437
es-recall_0.82,0.05
es-fscore_0.82,0.012392266480316796
es-precision_0.83,0.007157645666962437
es-recall_0.83,0.05
es-fscore_0.83,0.012392266480316796
es-precision_0.84,0.004259094942324756
es-recall_0.84,0.03333333333333333
es-fscore_0.84,0.007453994875378523
es-precision_0.85,0.004259094942324756
es-recall_0.85,0.03333333333333333
es-fscore_0.85,0.007453994875378523
es-precision_0.86,0.004259094942324756
es-recall_0.86,0.03333333333333333
es-fscore_0.86,0.007453994875378523
es-precision_0.87,0.004259094942324756
es-recall_0.87,0.03333333333333333
es-fscore_0.87,0.007453994875378523
es-precision_0.88,0.0013605442176870747
es-recall_0.88,0.016666666666666666
es-fscore_0.88,0.0025157232704402514
es-precision_0.89,0.0013605442176870747
es-recall_0.89,0.016666666666666666
es-fscore_0.89,0.0025157232704402514
es-precision_0.9,0.0013605442176870747
es-recall_0.9,0.016666666666666666
es-fscore_0.9,0.0025157232704402514
es-precision_0.91,0.0013605442176870747
es-recall_0.91,0.016666666666666666
es-fscore_0.91,0.0025157232704402514
es-precision_0.92,0.0013605442176870747
es-recall_0.92,0.016666666666666666
es-fscore_0.92,0.0025157232704402514
es-precision_0.93,0.0013605442176870747
es-recall_0.93,0.016666666666666666
es-fscore_0.93,0.0025157232704402514
es-precision_0.94,0.0013605442176870747
es-recall_0.94,0.016666666666666666
es-fscore_0.94,0.0025157232704402514
es-precision_0.95,0.0013605442176870747
es-recall_0.95,0.016666666666666666
es-fscore_0.95,0.0025157232704402514
es-precision_0.96,0.0013605442176870747
es-recall_0.96,0.016666666666666666
es-fscore_0.96,0.0025157232704402514
es-precision_0.97,0.0013605442176870747
es-recall_0.97,0.016666666666666666
es-fscore_0.97,0.0025157232704402514
es-precision_0.98,0.0
es-recall_0.98,0.0
es-fscore_0.98,0.0
es-precision_0.99,0.0
es-recall_0.99,0.0
es-fscore_0.99,0.0
es-precision_1.0,0.0
es-recall_1.0,0.0
es-fscore_1.0,0.0
es-auc-precision,0.014721170431151374
es-auc-recall,0.10990099009900992
es-auc-fscore,0.025038227093149568
amis,0.11106801303005692
time,1.3068208694458008
