metric,value
es-precision_0.0,0.24062821938982934
es-recall_0.0,0.95
es-fscore_0.0,0.38215482712050225
es-precision_0.01,0.24062821938982934
es-recall_0.01,0.95
es-fscore_0.01,0.38215482712050225
es-precision_0.02,0.24062821938982934
es-recall_0.02,0.95
es-fscore_0.02,0.38215482712050225
es-precision_0.03,0.24062821938982934
es-recall_0.03,0.95
es-fscore_0.03,0.38215482712050225
es-precision_0.04,0.24062821938982934
es-recall_0.04,0.95
es-fscore_0.04,0.38215482712050225
es-precision_0.05,0.24062821938982934
es-recall_0.05,0.95
es-fscore_0.05,0.38215482712050225
es-precision_0.06,0.24062821938982934
es-recall_0.06,0.95
es-fscore_0.06,0.38215482712050225
es-precision_0.07,0.24062821938982934
es-recall_0.07,0.95
es-fscore_0.07,0.38215482712050225
es-precision_0.08,0.24062821938982934
es-recall_0.08,0.95
es-fscore_0.08,0.38215482712050225
es-precision_0.09,0.24062821938982934
es-recall_0.09,0.95
es-fscore_0.09,0.38215482712050225
es-precision_0.1,0.24062821938982934
es-recall_0.1,0.95
es-fscore_0.1,0.38215482712050225
es-precision_0.11,0.24062821938982934
es-recall_0.11,0.95
es-fscore_0.11,0.38215482712050225
es-precision_0.12,0.24062821938982934
es-recall_0.12,0.95
es-fscore_0.12,0.38215482712050225
es-precision_0.13,0.24062821938982934
es-recall_0.13,0.95
es-fscore_0.13,0.38215482712050225
es-precision_0.14,0.24062821938982934
es-recall_0.14,0.95
es-fscore_0.14,0.38215482712050225
es-precision_0.15,0.24062821938982934
es-recall_0.15,0.95
es-fscore_0.15,0.38215482712050225
es-precision_0.16,0.24062821938982934
es-recall_0.16,0.95
es-fscore_0.16,0.38215482712050225
es-precision_0.17,0.24062821938982934
es-recall_0.17,0.95
es-fscore_0.17,0.38215482712050225
es-precision_0.18,0.24062821938982934
es-recall_0.18,0.95
es-fscore_0.18,0.38215482712050225
es-precision_0.19,0.24062821938982934
es-recall_0.19,0.95
es-fscore_0.19,0.38215482712050225
es-precision_0.2,0.24062821938982934
es-recall_0.2,0.95
es-fscore_0.2,0.38215482712050225
es-precision_0.21,0.24062821938982934
es-recall_0.21,0.95
es-fscore_0.21,0.38215482712050225
es-precision_0.22,0.24062821938982934
es-recall_0.22,0.95
es-fscore_0.22,0.38215482712050225
es-precision_0.23,0.24062821938982934
es-recall_0.23,0.95
es-fscore_0.23,0.38215482712050225
es-precision_0.24,0.24062821938982934
es-recall_0.24,0.95
es-fscore_0.24,0.38215482712050225
es-precision_0.25,0.24062821938982934
es-recall_0.25,0.95
es-fscore_0.25,0.38215482712050225
es-precision_0.26,0.24062821938982934
es-recall_0.26,0.95
es-fscore_0.26,0.38215482712050225
es-precision_0.27,0.24062821938982934
es-recall_0.27,0.95
es-fscore_0.27,0.38215482712050225
es-precision_0.28,0.24062821938982934
es-recall_0.28,0.95
es-fscore_0.28,0.38215482712050225
es-precision_0.29,0.24062821938982934
es-recall_0.29,0.95
es-fscore_0.29,0.38215482712050225
es-precision_0.3,0.24062821938982934
es-recall_0.3,0.95
es-fscore_0.3,0.38215482712050225
es-precision_0.31,0.24062821938982934
es-recall_0.31,0.95
es-fscore_0.31,0.38215482712050225
es-precision_0.32,0.24062821938982934
es-recall_0.32,0.95
es-fscore_0.32,0.38215482712050225
es-precision_0.33,0.24062821938982934
es-recall_0.33,0.95
es-fscore_0.33,0.38215482712050225
es-precision_0.34,0.24062821938982934
es-recall_0.34,0.95
es-fscore_0.34,0.38215482712050225
es-precision_0.35,0.24062821938982934
es-recall_0.35,0.95
es-fscore_0.35,0.38215482712050225
es-precision_0.36,0.24062821938982934
es-recall_0.36,0.95
es-fscore_0.36,0.38215482712050225
es-precision_0.37,0.24062821938982934
es-recall_0.37,0.95
es-fscore_0.37,0.38215482712050225
es-precision_0.38,0.24062821938982934
es-recall_0.38,0.95
es-fscore_0.38,0.38215482712050225
es-precision_0.39,0.24062821938982934
es-recall_0.39,0.95
es-fscore_0.39,0.38215482712050225
es-precision_0.4,0.24062821938982934
es-recall_0.4,0.95
es-fscore_0.4,0.38215482712050225
es-precision_0.41,0.24062821938982934
es-recall_0.41,0.95
es-fscore_0.41,0.38215482712050225
es-precision_0.42,0.24062821938982934
es-recall_0.42,0.95
es-fscore_0.42,0.38215482712050225
es-precision_0.43,0.24062821938982934
es-recall_0.43,0.95
