metric,value
es-precision_0.0,0.2470845374432331
es-recall_0.0,0.5000000000000001
es-fscore_0.0,0.30248544410762845
es-precision_0.01,0.2470845374432331
es-recall_0.01,0.5000000000000001
es-fscore_0.01,0.30248544410762845
es-precision_0.02,0.2470845374432331
es-recall_0.02,0.5000000000000001
es-fscore_0.02,0.30248544410762845
es-precision_0.03,0.2470845374432331
es-recall_0.03,0.5000000000000001
es-fscore_0.03,0.30248544410762845
es-precision_0.04,0.2470845374432331
es-recall_0.04,0.5000000000000001
es-fscore_0.04,0.30248544410762845
es-precision_0.05,0.2470845374432331
es-recall_0.05,0.5000000000000001
es-fscore_0.05,0.30248544410762845
es-precision_0.06,0.2470845374432331
es-recall_0.06,0.5000000000000001
es-fscore_0.06,0.30248544410762845
es-precision_0.07,0.2470845374432331
es-recall_0.07,0.5000000000000001
es-fscore_0.07,0.30248544410762845
es-precision_0.08,0.2470845374432331
es-recall_0.08,0.5000000000000001
es-fscore_0.08,0.30248544410762845
es-precision_0.09,0.2470845374432331
es-recall_0.09,0.5000000000000001
es-fscore_0.09,0.30248544410762845
es-precision_0.1,0.2470845374432331
es-recall_0.1,0.5000000000000001
es-fscore_0.1,0.30248544410762845
es-precision_0.11,0.2470845374432331
es-recall_0.11,0.5000000000000001
es-fscore_0.11,0.30248544410762845
es-precision_0.12,0.2470845374432331
es-recall_0.12,0.5000000000000001
es-fscore_0.12,0.30248544410762845
es-precision_0.13,0.2470845374432331
es-recall_0.13,0.5000000000000001
es-fscore_0.13,0.30248544410762845
es-precision_0.14,0.2470845374432331
es-recall_0.14,0.5000000000000001
es-fscore_0.14,0.30248544410762845
es-precision_0.15,0.2470845374432331
es-recall_0.15,0.5000000000000001
es-fscore_0.15,0.30248544410762845
es-precision_0.16,0.2470845374432331
es-recall_0.16,0.5000000000000001
es-fscore_0.16,0.30248544410762845
es-precision_0.17,0.2470845374432331
es-recall_0.17,0.5000000000000001
es-fscore_0.17,0.30248544410762845
es-precision_0.18,0.2470845374432331
es-recall_0.18,0.5000000000000001
es-fscore_0.18,0.30248544410762845
es-precision_0.19,0.2470845374432331
es-recall_0.19,0.5000000000000001
es-fscore_0.19,0.30248544410762845
es-precision_0.2,0.2470845374432331
es-recall_0.2,0.5000000000000001
es-fscore_0.2,0.30248544410762845
es-precision_0.21,0.2470845374432331
es-recall_0.21,0.5000000000000001
es-fscore_0.21,0.30248544410762845
es-precision_0.22,0.2470845374432331
es-recall_0.22,0.5000000000000001
es-fscore_0.22,0.30248544410762845
es-precision_0.23,0.2470845374432331
es-recall_0.23,0.5000000000000001
es-fscore_0.23,0.30248544410762845
es-precision_0.24,0.2470845374432331
es-recall_0.24,0.5000000000000001
es-fscore_0.24,0.30248544410762845
es-precision_0.25,0.2470845374432331
es-recall_0.25,0.5000000000000001
es-fscore_0.25,0.30248544410762845
es-precision_0.26,0.2470845374432331
es-recall_0.26,0.5000000000000001
es-fscore_0.26,0.30248544410762845
es-precision_0.27,0.2470845374432331
es-recall_0.27,0.5000000000000001
es-fscore_0.27,0.30248544410762845
es-precision_0.28,0.2470845374432331
es-recall_0.28,0.5000000000000001
es-fscore_0.28,0.30248544410762845
es-precision_0.29,0.2470845374432331
es-recall_0.29,0.5000000000000001
es-fscore_0.29,0.30248544410762845
es-precision_0.3,0.2470845374432331
es-recall_0.3,0.5000000000000001
es-fscore_0.3,0.30248544410762845
es-precision_0.31,0.24152898188767755
es-recall_0.31,0.48750000000000016
es-fscore_0.31,0.29479313641532073
es-precision_0.32,0.24152898188767755
es-recall_0.32,0.48750000000000016
es-fscore_0.32,0.29479313641532073
es-precision_0.33,0.24152898188767755
es-recall_0.33,0.48750000000000016
es-fscore_0.33,0.29479313641532073
es-precision_0.34,0.24152898188767755
es-recall_0.34,0.48750000000000016
es-fscore_0.34,0.29479313641532073
es-precision_0.35,0.24152898188767755
es-recall_0.35,0.48750000000000016
es-fscore_0.35,0.29479313641532073
es-precision_0.36,0.24152898188767755
es-recall_0.36,0.48750000000000016
es-fscore_0.36,0.29479313641532073
es-precision_0.37,0.24152898188767755
es-recall_0.37,0.48750000000000016
es-fscore_0.37,0.29479313641532073
es-precision_0.38,0.24152898188767755
es-recall_0.38,0.48750000000000016
es-fscore_0.38,0.29479313641532073
es-precision_0.39,0.24152898188767755
es-recall_0.39,0.48750000000000016
es-fscore_0.39,0.29479313641532073
es-precision_0.4,0.24152898188767755
es-recall_0.4,0.48750000000000016
es-fscore_0.4,0.29479313641532073
es-precision_0.41,0.24152898188767755
es-recall_0.41,0.48750000000000016
es-fscore_0.41,0.29479313641532073
es-precision_0.42,0.24152898188767755
es-recall_0.42,0.48750000000000016
es-fscore_0.42,0.29479313641532073
es-precision_0.43,0.22902898188767756
es-recall_0.43,0.4750000000000001
es-fscore_0.43,0.2822931364153207
es-precision_0.44,0.22902898188767756
es-recall_0.44,0.4750000000000001
es-fscore_0.44,0.2822931364153207
es-precision_0.45,0.20402898188767757
es-recall_0.45,0.4375000000000001
