metric,value
es-precision_0.0,0.12923015873015872
es-recall_0.0,0.22500000000000003
es-fscore_0.0,0.13458263138066096
es-precision_0.01,0.08673015873015874
es-recall_0.01,0.16250000000000003
es-fscore_0.01,0.08458263138066094
es-precision_0.02,0.08673015873015874
es-recall_0.02,0.16250000000000003
es-fscore_0.02,0.08458263138066094
es-precision_0.03,0.07673015873015873
es-recall_0.03,0.15000000000000002
es-fscore_0.03,0.07347152026954983
es-precision_0.04,0.07673015873015873
es-recall_0.04,0.15000000000000002
es-fscore_0.04,0.07347152026954983
es-precision_0.05,0.07673015873015873
es-recall_0.05,0.15000000000000002
es-fscore_0.05,0.07347152026954983
es-precision_0.06,0.07673015873015873
es-recall_0.06,0.15000000000000002
es-fscore_0.06,0.07347152026954983
es-precision_0.07,0.07673015873015873
es-recall_0.07,0.15000000000000002
es-fscore_0.07,0.07347152026954983
es-precision_0.08,0.07673015873015873
es-recall_0.08,0.15000000000000002
es-fscore_0.08,0.07347152026954983
es-precision_0.09,0.07673015873015873
es-recall_0.09,0.15000000000000002
es-fscore_0.09,0.07347152026954983
es-precision_0.1,0.07673015873015873
es-recall_0.1,0.15000000000000002
es-fscore_0.1,0.07347152026954983
es-precision_0.11,0.07673015873015873
es-recall_0.11,0.15000000000000002
es-fscore_0.11,0.07347152026954983
es-precision_0.12,0.07673015873015873
es-recall_0.12,0.15000000000000002
es-fscore_0.12,0.07347152026954983
es-precision_0.13,0.07673015873015873
es-recall_0.13,0.15000000000000002
es-fscore_0.13,0.07347152026954983
es-precision_0.14,0.07673015873015873
es-recall_0.14,0.15000000000000002
es-fscore_0.14,0.07347152026954983
es-precision_0.15,0.07673015873015873
es-recall_0.15,0.15000000000000002
es-fscore_0.15,0.07347152026954983
es-precision_0.16,0.07673015873015873
es-recall_0.16,0.15000000000000002
es-fscore_0.16,0.07347152026954983
es-precision_0.17,0.07673015873015873
es-recall_0.17,0.15000000000000002
es-fscore_0.17,0.07347152026954983
es-precision_0.18,0.07673015873015873
es-recall_0.18,0.15000000000000002
es-fscore_0.18,0.07347152026954983
es-precision_0.19,0.07673015873015873
es-recall_0.19,0.15000000000000002
es-fscore_0.19,0.07347152026954983
es-precision_0.2,0.07673015873015873
es-recall_0.2,0.15000000000000002
es-fscore_0.2,0.07347152026954983
es-precision_0.21,0.07673015873015873
es-recall_0.21,0.15000000000000002
es-fscore_0.21,0.07347152026954983
es-precision_0.22,0.07673015873015873
es-recall_0.22,0.15000000000000002
es-fscore_0.22,0.07347152026954983
es-precision_0.23,0.07673015873015873
es-recall_0.23,0.15000000000000002
es-fscore_0.23,0.07347152026954983
es-precision_0.24,0.07673015873015873
es-recall_0.24,0.15000000000000002
es-fscore_0.24,0.07347152026954983
es-precision_0.25,0.07673015873015873
es-recall_0.25,0.15000000000000002
es-fscore_0.25,0.07347152026954983
es-precision_0.26,0.07673015873015873
es-recall_0.26,0.15000000000000002
es-fscore_0.26,0.07347152026954983
es-precision_0.27,0.07673015873015873
es-recall_0.27,0.15000000000000002
es-fscore_0.27,0.07347152026954983
es-precision_0.28,0.07673015873015873
es-recall_0.28,0.15000000000000002
es-fscore_0.28,0.07347152026954983
es-precision_0.29,0.07673015873015873
es-recall_0.29,0.15000000000000002
es-fscore_0.29,0.07347152026954983
es-precision_0.3,0.07673015873015873
es-recall_0.3,0.15000000000000002
es-fscore_0.3,0.07347152026954983
es-precision_0.31,0.07673015873015873
es-recall_0.31,0.15000000000000002
es-fscore_0.31,0.07347152026954983
es-precision_0.32,0.07673015873015873
es-recall_0.32,0.15000000000000002
es-fscore_0.32,0.07347152026954983
es-precision_0.33,0.07673015873015873
es-recall_0.33,0.15000000000000002
es-fscore_0.33,0.07347152026954983
es-precision_0.34,0.07673015873015873
es-recall_0.34,0.15000000000000002
es-fscore_0.34,0.07347152026954983
es-precision_0.35,0.07450793650793651
es-recall_0.35,0.125
es-fscore_0.35,0.0693898876164886
es-precision_0.36,0.07450793650793651
es-recall_0.36,0.125
es-fscore_0.36,0.0693898876164886
es-precision_0.37,0.07250793650793651
es-recall_0.37,0.11249999999999999
es-fscore_0.37,0.06594161175441964
es-precision_0.38,0.07250793650793651
es-recall_0.38,0.11249999999999999
es-fscore_0.38,0.06594161175441964
es-precision_0.39,0.07250793650793651
es-recall_0.39,0.11249999999999999
es-fscore_0.39,0.06594161175441964
es-precision_0.4,0.07250793650793651
es-recall_0.4,0.11249999999999999
es-fscore_0.4,0.06594161175441964
es-precision_0.41,0.07250793650793651
es-recall_0.41,0.11249999999999999
es-fscore_0.41,0.06594161175441964
es-precision_0.42,0.07250793650793651
es-recall_0.42,0.11249999999999999
es-fscore_0.42,0.06594161175441964
es-precision_0.43,0.07250793650793651
es-recall_0.43,0.11249999999999999
es-fscore_0.43,0.06594161175441964
es-precision_0.44,0.07250793650793651
es-recall_0.44,0.11249999999999999
es-fscore_0.44,0.06594161175441964
es-precision_0.45,0.07050793650793652
es-recall_0.45,0.1
es-fscore_0.45,0.06249333589235067
es-precision_0.46,0.07050793650793652
es-recall_0.46,0.1
es-fscore_0.46,0.06249333589235067
es-precision_0.47,0.07050793650793652
es-recall_0.47,0.1
es-fscore_0.47,0.06249333589235067
es-precision_0.48,0.07050793650793652
es-recall_0.48,0.1
es-fscore_0.48,0.06249333589235067
es-precision_0.49,0.06850793650793652
es-recall_0.49,0.0875
es-fscore_0.49,0.059045060030281704
es-precision_0.5,0.06850793650793652
es-recall_0.5,0.0875
es-fscore_0.5,0.059045060030281704
es-precision_0.51,0.06850793650793652
es-recall_0.51,0.0875
es-fscore_0.51,0.059045060030281704
es-precision_0.52,0.06850793650793652
es-recall_0.52,0.0875
es-fscore_0.52,0.059045060030281704
es-precision_0.53,0.06850793650793652
es-recall_0.53,0.0875
es-fscore_0.53,0.059045060030281704
es-precision_0.54,0.06650793650793652
es-recall_0.54,0.07500000000000001
es-fscore_0.54,0.05559678416821274
es-precision_0.55,0.06650793650793652
es-recall_0.55,0.07500000000000001
es-fscore_0.55,0.05559678416821274
es-precision_0.56,0.06650793650793652
es-recall_0.56,0.07500000000000001
es-fscore_0.56,0.05559678416821274
es-precision_0.57,0.06650793650793652
es-recall_0.57,0.07500000000000001
es-fscore_0.57,0.05559678416821274
es-precision_0.58,0.06650793650793652
es-recall_0.58,0.07500000000000001
es-fscore_0.58,0.05559678416821274
es-precision_0.59,0.06650793650793652
es-recall_0.59,0.07500000000000001
es-fscore_0.59,0.05559678416821274
es-precision_0.6,0.06650793650793652
es-recall_0.6,0.07500000000000001
es-fscore_0.6,0.05559678416821274
es-precision_0.61,0.06650793650793652
es-recall_0.61,0.07500000000000001
es-fscore_0.61,0.05559678416821274
es-precision_0.62,0.06650793650793652
es-recall_0.62,0.07500000000000001
es-fscore_0.62,0.05559678416821274
es-precision_0.63,0.06650793650793652
es-recall_0.63,0.07500000000000001
es-fscore_0.63,0.05559678416821274
es-precision_0.64,0.0653968253968254
es-recall_0.64,0.0625
es-fscore_0.64,0.05355596784168212
es-precision_0.65,0.0653968253968254
es-recall_0.65,0.0625
es-fscore_0.65,0.05355596784168212
es-precision_0.66,0.0653968253968254
es-recall_0.66,0.0625
es-fscore_0.66,0.05355596784168212
es-precision_0.67,0.0653968253968254
es-recall_0.67,0.0625
es-fscore_0.67,0.05355596784168212
es-precision_0.68,0.0653968253968254
es-recall_0.68,0.0625
es-fscore_0.68,0.05355596784168212
es-precision_0.69,0.0653968253968254
es-recall_0.69,0.0625
es-fscore_0.69,0.05355596784168212
es-precision_0.7,0.0642857142857143
es-recall_0.7,0.05
es-fscore_0.7,0.051515151515151514
es-precision_0.71,0.0642857142857143
es-recall_0.71,0.05
es-fscore_0.71,0.051515151515151514
es-precision_0.72,0.0642857142857143
es-recall_0.72,0.05
es-fscore_0.72,0.051515151515151514
es-precision_0.73,0.0642857142857143
es-recall_0.73,0.05
es-fscore_0.73,0.051515151515151514
es-precision_0.74,0.0642857142857143
es-recall_0.74,0.05
es-fscore_0.74,0.051515151515151514
es-precision_0.75,0.0642857142857143
es-recall_0.75,0.05
es-fscore_0.75,0.051515151515151514
es-precision_0.76,0.014285714285714285
es-recall_0.76,0.025
es-fscore_0.76,0.01818181818181818
es-precision_0.77,0.014285714285714285
es-recall_0.77,0.025
es-fscore_0.77,0.01818181818181818
es-precision_0.78,0.014285714285714285
es-recall_0.78,0.025
es-fscore_0.78,0.01818181818181818
es-precision_0.79,0.014285714285714285
es-recall_0.79,0.025
es-fscore_0.79,0.01818181818181818
es-precision_0.8,0.014285714285714285
es-recall_0.8,0.025
es-fscore_0.8,0.01818181818181818
es-precision_0.81,0.014285714285714285
es-recall_0.81,0.025
es-fscore_0.81,0.01818181818181818
es-precision_0.82,0.014285714285714285
es-recall_0.82,0.025
es-fscore_0.82,0.01818181818181818
es-precision_0.83,0.014285714285714285
es-recall_0.83,0.025
es-fscore_0.83,0.01818181818181818
es-precision_0.84,0.014285714285714285
es-recall_0.84,0.025
es-fscore_0.84,0.01818181818181818
es-precision_0.85,0.014285714285714285
es-recall_0.85,0.025
es-fscore_0.85,0.01818181818181818
es-precision_0.86,0.014285714285714285
es-recall_0.86,0.025
es-fscore_0.86,0.01818181818181818
es-precision_0.87,0.014285714285714285
es-recall_0.87,0.025
es-fscore_0.87,0.01818181818181818
es-precision_0.88,0.014285714285714285
es-recall_0.88,0.025
es-fscore_0.88,0.01818181818181818
es-precision_0.89,0.014285714285714285
es-recall_0.89,0.025
es-fscore_0.89,0.01818181818181818
es-precision_0.9,0.014285714285714285
es-recall_0.9,0.025
es-fscore_0.9,0.01818181818181818
es-precision_0.91,0.014285714285714285
es-recall_0.91,0.025
es-fscore_0.91,0.01818181818181818
es-precision_0.92,0.014285714285714285
es-recall_0.92,0.025
es-fscore_0.92,0.01818181818181818
es-precision_0.93,0.014285714285714285
es-recall_0.93,0.025
es-fscore_0.93,0.01818181818181818
es-precision_0.94,0.014285714285714285
es-recall_0.94,0.025
es-fscore_0.94,0.01818181818181818
es-precision_0.95,0.014285714285714285
es-recall_0.95,0.025
es-fscore_0.95,0.01818181818181818
es-precision_0.96,0.0
es-recall_0.96,0.0
es-fscore_0.96,0.0
es-precision_0.97,0.0
es-recall_0.97,0.0
es-fscore_0.97,0.0
es-precision_0.98,0.0
es-recall_0.98,0.0
es-fscore_0.98,0.0
es-precision_0.99,0.0
es-recall_0.99,0.0
es-fscore_0.99,0.0
es-precision_1.0,0.0
es-recall_1.0,0.0
es-fscore_1.0,0.0
es-auc-precision,0.05782767562470532
es-auc-recall,0.0917079207920792
es-auc-fscore,0.05362751264570512
amis,0.1786944511455945
