metric,value
es-precision_0.0,0.08729565817046431
es-recall_0.0,0.9625000000000004
es-fscore_0.0,0.1598929826311077
es-precision_0.01,0.08729565817046431
es-recall_0.01,0.9625000000000004
es-fscore_0.01,0.1598929826311077
es-precision_0.02,0.08729565817046431
es-recall_0.02,0.9625000000000004
es-fscore_0.02,0.1598929826311077
es-precision_0.03,0.08729565817046431
es-recall_0.03,0.9625000000000004
es-fscore_0.03,0.1598929826311077
es-precision_0.04,0.08729565817046431
es-recall_0.04,0.9625000000000004
es-fscore_0.04,0.1598929826311077
es-precision_0.05,0.08729565817046431
es-recall_0.05,0.9625000000000004
es-fscore_0.05,0.1598929826311077
es-precision_0.06,0.08729565817046431
es-recall_0.06,0.9625000000000004
es-fscore_0.06,0.1598929826311077
es-precision_0.07,0.08729565817046431
es-recall_0.07,0.9625000000000004
es-fscore_0.07,0.1598929826311077
es-precision_0.08,0.08729565817046431
es-recall_0.08,0.9625000000000004
es-fscore_0.08,0.1598929826311077
es-precision_0.09,0.08729565817046431
es-recall_0.09,0.9625000000000004
es-fscore_0.09,0.1598929826311077
es-precision_0.1,0.08729565817046431
es-recall_0.1,0.9625000000000004
es-fscore_0.1,0.1598929826311077
es-precision_0.11,0.08729565817046431
es-recall_0.11,0.9625000000000004
es-fscore_0.11,0.1598929826311077
es-precision_0.12,0.08729565817046431
es-recall_0.12,0.9625000000000004
es-fscore_0.12,0.1598929826311077
es-precision_0.13,0.08729565817046431
es-recall_0.13,0.9625000000000004
es-fscore_0.13,0.1598929826311077
es-precision_0.14,0.08729565817046431
es-recall_0.14,0.9625000000000004
es-fscore_0.14,0.1598929826311077
es-precision_0.15,0.08729565817046431
es-recall_0.15,0.9625000000000004
es-fscore_0.15,0.1598929826311077
es-precision_0.16,0.08729565817046431
es-recall_0.16,0.9625000000000004
es-fscore_0.16,0.1598929826311077
es-precision_0.17,0.08729565817046431
es-recall_0.17,0.9625000000000004
es-fscore_0.17,0.1598929826311077
es-precision_0.18,0.08729565817046431
es-recall_0.18,0.9625000000000004
es-fscore_0.18,0.1598929826311077
es-precision_0.19,0.08729565817046431
es-recall_0.19,0.9625000000000004
es-fscore_0.19,0.1598929826311077
es-precision_0.2,0.08729565817046431
es-recall_0.2,0.9625000000000004
es-fscore_0.2,0.1598929826311077
es-precision_0.21,0.08729565817046431
es-recall_0.21,0.9625000000000004
es-fscore_0.21,0.1598929826311077
es-precision_0.22,0.08729565817046431
es-recall_0.22,0.9625000000000004
es-fscore_0.22,0.1598929826311077
es-precision_0.23,0.08729565817046431
es-recall_0.23,0.9625000000000004
es-fscore_0.23,0.1598929826311077
es-precision_0.24,0.08729565817046431
es-recall_0.24,0.9625000000000004
es-fscore_0.24,0.1598929826311077
es-precision_0.25,0.08613286747278989
es-recall_0.25,0.9500000000000003
es-fscore_0.25,0.15776532305663962
es-precision_0.26,0.08613286747278989
es-recall_0.26,0.9500000000000003
es-fscore_0.26,0.15776532305663962
es-precision_0.27,0.08613286747278989
es-recall_0.27,0.9500000000000003
es-fscore_0.27,0.15776532305663962
es-precision_0.28,0.08613286747278989
es-recall_0.28,0.9500000000000003
es-fscore_0.28,0.15776532305663962
es-precision_0.29,0.08613286747278989
es-recall_0.29,0.9500000000000003
es-fscore_0.29,0.15776532305663962
es-precision_0.3,0.08613286747278989
es-recall_0.3,0.9500000000000003
es-fscore_0.3,0.15776532305663962
es-precision_0.31,0.08613286747278989
es-recall_0.31,0.9500000000000003
es-fscore_0.31,0.15776532305663962
es-precision_0.32,0.08613286747278989
es-recall_0.32,0.9500000000000003
es-fscore_0.32,0.15776532305663962
es-precision_0.33,0.08613286747278989
es-recall_0.33,0.9500000000000003
es-fscore_0.33,0.15776532305663962
es-precision_0.34,0.08613286747278989
es-recall_0.34,0.9500000000000003
es-fscore_0.34,0.15776532305663962
es-precision_0.35,0.08613286747278989
es-recall_0.35,0.9500000000000003
es-fscore_0.35,0.15776532305663962
es-precision_0.36,0.08613286747278989
es-recall_0.36,0.9500000000000003
es-fscore_0.36,0.15776532305663962
es-precision_0.37,0.08506903768555585
es-recall_0.37,0.9375000000000003
es-fscore_0.37,0.15580453874291414
es-precision_0.38,0.08506903768555585
es-recall_0.38,0.9375000000000003
es-fscore_0.38,0.15580453874291414
es-precision_0.39,0.08506903768555585
es-recall_0.39,0.9375000000000003
es-fscore_0.39,0.15580453874291414
es-precision_0.4,0.08136533398185215
es-recall_0.4,0.9375000000000003
es-fscore_0.4,0.1489079870187762
es-precision_0.41,0.08136533398185215
es-recall_0.41,0.9375000000000003
es-fscore_0.41,0.1489079870187762
es-precision_0.42,0.08136533398185215
es-recall_0.42,0.9375000000000003
es-fscore_0.42,0.1489079870187762
es-precision_0.43,0.08136533398185215
es-recall_0.43,0.9375000000000003
es-fscore_0.43,0.1489079870187762
es-precision_0.44,0.08136533398185215
es-recall_0.44,0.9375000000000003
es-fscore_0.44,0.1489079870187762
es-precision_0.45,0.08136533398185215
es-recall_0.45,0.9375000000000003
es-fscore_0.45,0.1489079870187762
es-precision_0.46,0.08042193775543706
es-recall_0.46,0.9375000000000003
es-fscore_0.46,0.14724758601626994
es-precision_0.47,0.08042193775543706
es-recall_0.47,0.9375000000000003
es-fscore_0.47,0.14724758601626994
es-precision_0.48,0.08042193775543706
es-recall_0.48,0.9375000000000003
es-fscore_0.48,0.14724758601626994
es-precision_0.49,0.08042193775543706
es-recall_0.49,0.9375000000000003
es-fscore_0.49,0.14724758601626994
es-precision_0.5,0.08042193775543706
es-recall_0.5,0.9375000000000003
es-fscore_0.5,0.14724758601626994
es-precision_0.51,0.08042193775543706
es-recall_0.51,0.9375000000000003
es-fscore_0.51,0.14724758601626994
es-precision_0.52,0.07685050918400847
es-recall_0.52,0.8375000000000002
es-fscore_0.52,0.14058091934960326
es-precision_0.53,0.07685050918400847
es-recall_0.53,0.8375000000000002
es-fscore_0.53,0.14058091934960326
es-precision_0.54,0.07685050918400847
es-recall_0.54,0.8375000000000002
es-fscore_0.54,0.14058091934960326
