metric,value
es-precision_0.0,0.007852386632120964
es-recall_0.0,0.21999999999999997
es-fscore_0.0,0.015157307113774159
es-precision_0.01,0.007852386632120964
es-recall_0.01,0.21999999999999997
es-fscore_0.01,0.015157307113774159
es-precision_0.02,0.007852386632120964
es-recall_0.02,0.21999999999999997
es-fscore_0.02,0.015157307113774159
es-precision_0.03,0.007852386632120964
es-recall_0.03,0.21999999999999997
es-fscore_0.03,0.015157307113774159
es-precision_0.04,0.007852386632120964
es-recall_0.04,0.21999999999999997
es-fscore_0.04,0.015157307113774159
es-precision_0.05,0.007852386632120964
es-recall_0.05,0.21999999999999997
es-fscore_0.05,0.015157307113774159
es-precision_0.06,0.007852386632120964
es-recall_0.06,0.21999999999999997
es-fscore_0.06,0.015157307113774159
es-precision_0.07,0.007852386632120964
es-recall_0.07,0.21999999999999997
es-fscore_0.07,0.015157307113774159
es-precision_0.08,0.007852386632120964
es-recall_0.08,0.21999999999999997
es-fscore_0.08,0.015157307113774159
es-precision_0.09,0.007852386632120964
es-recall_0.09,0.21999999999999997
es-fscore_0.09,0.015157307113774159
es-precision_0.1,0.007852386632120964
es-recall_0.1,0.21999999999999997
es-fscore_0.1,0.015157307113774159
es-precision_0.11,0.007852386632120964
es-recall_0.11,0.21999999999999997
es-fscore_0.11,0.015157307113774159
es-precision_0.12,0.007852386632120964
es-recall_0.12,0.21999999999999997
es-fscore_0.12,0.015157307113774159
es-precision_0.13,0.007852386632120964
es-recall_0.13,0.21999999999999997
es-fscore_0.13,0.015157307113774159
es-precision_0.14,0.007852386632120964
es-recall_0.14,0.21999999999999997
es-fscore_0.14,0.015157307113774159
es-precision_0.15,0.007852386632120964
es-recall_0.15,0.21999999999999997
es-fscore_0.15,0.015157307113774159
es-precision_0.16,0.007852386632120964
es-recall_0.16,0.21999999999999997
es-fscore_0.16,0.015157307113774159
es-precision_0.17,0.007852386632120964
es-recall_0.17,0.21999999999999997
es-fscore_0.17,0.015157307113774159
es-precision_0.18,0.007852386632120964
es-recall_0.18,0.21999999999999997
es-fscore_0.18,0.015157307113774159
es-precision_0.19,0.007852386632120964
es-recall_0.19,0.21999999999999997
es-fscore_0.19,0.015157307113774159
es-precision_0.2,0.007852386632120964
es-recall_0.2,0.21999999999999997
es-fscore_0.2,0.015157307113774159
es-precision_0.21,0.007852386632120964
es-recall_0.21,0.21999999999999997
es-fscore_0.21,0.015157307113774159
es-precision_0.22,0.007852386632120964
es-recall_0.22,0.21999999999999997
es-fscore_0.22,0.015157307113774159
es-precision_0.23,0.007852386632120964
es-recall_0.23,0.21999999999999997
es-fscore_0.23,0.015157307113774159
es-precision_0.24,0.007852386632120964
es-recall_0.24,0.21999999999999997
es-fscore_0.24,0.015157307113774159
es-precision_0.25,0.007852386632120964
es-recall_0.25,0.21999999999999997
es-fscore_0.25,0.015157307113774159
es-precision_0.26,0.007852386632120964
es-recall_0.26,0.21999999999999997
es-fscore_0.26,0.015157307113774159
es-precision_0.27,0.007852386632120964
es-recall_0.27,0.21999999999999997
es-fscore_0.27,0.015157307113774159
es-precision_0.28,0.007852386632120964
es-recall_0.28,0.21999999999999997
es-fscore_0.28,0.015157307113774159
es-precision_0.29,0.007852386632120964
es-recall_0.29,0.21999999999999997
es-fscore_0.29,0.015157307113774159
es-precision_0.3,0.007852386632120964
es-recall_0.3,0.21999999999999997
es-fscore_0.3,0.015157307113774159
es-precision_0.31,0.007852386632120964
es-recall_0.31,0.21999999999999997
es-fscore_0.31,0.015157307113774159
es-precision_0.32,0.007852386632120964
es-recall_0.32,0.21999999999999997
es-fscore_0.32,0.015157307113774159
es-precision_0.33,0.007852386632120964
es-recall_0.33,0.21999999999999997
es-fscore_0.33,0.015157307113774159
es-precision_0.34,0.007852386632120964
es-recall_0.34,0.21999999999999997
es-fscore_0.34,0.015157307113774159
es-precision_0.35,0.007852386632120964
es-recall_0.35,0.21999999999999997
es-fscore_0.35,0.015157307113774159
es-precision_0.36,0.007852386632120964
es-recall_0.36,0.21999999999999997
es-fscore_0.36,0.015157307113774159
es-precision_0.37,0.007852386632120964
es-recall_0.37,0.21999999999999997
es-fscore_0.37,0.015157307113774159
es-precision_0.38,0.007852386632120964
es-recall_0.38,0.21999999999999997
es-fscore_0.38,0.015157307113774159
es-precision_0.39,0.007852386632120964
es-recall_0.39,0.21999999999999997
es-fscore_0.39,0.015157307113774159
es-precision_0.4,0.007852386632120964
es-recall_0.4,0.21999999999999997
