metric,value
es-precision_0.0,0.9034508348794063
es-recall_0.0,0.901818181818182
es-fscore_0.0,0.8924560973617577
es-precision_min_0.0,0.6081632653061224
es-recall_min_0.0,0.6000000000000001
es-fscore_min_0.0,0.5531895777178797
es-precision_max_0.0,1.0
es-recall_max_0.0,1.0
es-fscore_max_0.0,1.0
es-precision_0.01,0.9034508348794063
es-recall_0.01,0.901818181818182
es-fscore_0.01,0.8924560973617577
es-precision_min_0.01,0.6081632653061224
es-recall_min_0.01,0.6000000000000001
es-fscore_min_0.01,0.5531895777178797
es-precision_max_0.01,1.0
es-recall_max_0.01,1.0
es-fscore_max_0.01,1.0
es-precision_0.02,0.9034508348794063
es-recall_0.02,0.901818181818182
es-fscore_0.02,0.8924560973617577
es-precision_min_0.02,0.6081632653061224
es-recall_min_0.02,0.6000000000000001
es-fscore_min_0.02,0.5531895777178797
es-precision_max_0.02,1.0
es-recall_max_0.02,1.0
es-fscore_max_0.02,1.0
es-precision_0.03,0.9034508348794063
es-recall_0.03,0.901818181818182
es-fscore_0.03,0.8924560973617577
es-precision_min_0.03,0.6081632653061224
es-recall_min_0.03,0.6000000000000001
es-fscore_min_0.03,0.5531895777178797
es-precision_max_0.03,1.0
es-recall_max_0.03,1.0
es-fscore_max_0.03,1.0
es-precision_0.04,0.9034508348794063
es-recall_0.04,0.901818181818182
es-fscore_0.04,0.8924560973617577
es-precision_min_0.04,0.6081632653061224
es-recall_min_0.04,0.6000000000000001
es-fscore_min_0.04,0.5531895777178797
es-precision_max_0.04,1.0
es-recall_max_0.04,1.0
es-fscore_max_0.04,1.0
es-precision_0.05,0.9034508348794063
es-recall_0.05,0.901818181818182
es-fscore_0.05,0.8924560973617577
es-precision_min_0.05,0.6081632653061224
es-recall_min_0.05,0.6000000000000001
es-fscore_min_0.05,0.5531895777178797
es-precision_max_0.05,1.0
es-recall_max_0.05,1.0
es-fscore_max_0.05,1.0
es-precision_0.06,0.9034508348794063
es-recall_0.06,0.901818181818182
