metric,value
es-precision_0.0,0.8
es-recall_0.0,0.6
es-fscore_0.0,0.6666666666666667
es-precision_0.01,0.8
es-recall_0.01,0.6
es-fscore_0.01,0.6666666666666667
es-precision_0.02,0.8
es-recall_0.02,0.6
es-fscore_0.02,0.6666666666666667
es-precision_0.03,0.8
es-recall_0.03,0.6
es-fscore_0.03,0.6666666666666667
es-precision_0.04,0.8
es-recall_0.04,0.6
es-fscore_0.04,0.6666666666666667
es-precision_0.05,0.8
es-recall_0.05,0.6
es-fscore_0.05,0.6666666666666667
es-precision_0.06,0.8
es-recall_0.06,0.6
es-fscore_0.06,0.6666666666666667
es-precision_0.07,0.8
es-recall_0.07,0.6
es-fscore_0.07,0.6666666666666667
es-precision_0.08,0.8
es-recall_0.08,0.6
es-fscore_0.08,0.6666666666666667
es-precision_0.09,0.8
es-recall_0.09,0.6
es-fscore_0.09,0.6666666666666667
es-precision_0.1,0.8
es-recall_0.1,0.6
es-fscore_0.1,0.6666666666666667
es-precision_0.11,0.8
es-recall_0.11,0.6
es-fscore_0.11,0.6666666666666667
es-precision_0.12,0.8
es-recall_0.12,0.6
es-fscore_0.12,0.6666666666666667
es-precision_0.13,0.8
es-recall_0.13,0.6
es-fscore_0.13,0.6666666666666667
es-precision_0.14,0.8
es-recall_0.14,0.6
es-fscore_0.14,0.6666666666666667
es-precision_0.15,0.8
es-recall_0.15,0.6
es-fscore_0.15,0.6666666666666667
es-precision_0.16,0.8
es-recall_0.16,0.6
es-fscore_0.16,0.6666666666666667
es-precision_0.17,0.8
es-recall_0.17,0.6
es-fscore_0.17,0.6666666666666667
es-precision_0.18,0.8
es-recall_0.18,0.6
es-fscore_0.18,0.6666666666666667
es-precision_0.19,0.8
es-recall_0.19,0.6
es-fscore_0.19,0.6666666666666667
es-precision_0.2,0.8
es-recall_0.2,0.6
es-fscore_0.2,0.6666666666666667
es-precision_0.21,0.8
es-recall_0.21,0.6
es-fscore_0.21,0.6666666666666667
es-precision_0.22,0.8
es-recall_0.22,0.6
es-fscore_0.22,0.6666666666666667
es-precision_0.23,0.8
es-recall_0.23,0.6
es-fscore_0.23,0.6666666666666667
es-precision_0.24,0.8
es-recall_0.24,0.6
es-fscore_0.24,0.6666666666666667
es-precision_0.25,0.8
es-recall_0.25,0.6
es-fscore_0.25,0.6666666666666667
es-precision_0.26,0.8
es-recall_0.26,0.6
es-fscore_0.26,0.6666666666666667
es-precision_0.27,0.8
es-recall_0.27,0.6
es-fscore_0.27,0.6666666666666667
es-precision_0.28,0.8
es-recall_0.28,0.6
es-fscore_0.28,0.6666666666666667
es-precision_0.29,0.8
es-recall_0.29,0.6
es-fscore_0.29,0.6666666666666667
es-precision_0.3,0.8
es-recall_0.3,0.6
es-fscore_0.3,0.6666666666666667
es-precision_0.31,0.8
es-recall_0.31,0.6
es-fscore_0.31,0.6666666666666667
es-precision_0.32,0.8
es-recall_0.32,0.6
es-fscore_0.32,0.6666666666666667
es-precision_0.33,0.8
es-recall_0.33,0.6
es-fscore_0.33,0.6666666666666667
es-precision_0.34,0.8
es-recall_0.34,0.6
es-fscore_0.34,0.6666666666666667
es-precision_0.35,0.8
es-recall_0.35,0.6
es-fscore_0.35,0.6666666666666667
es-precision_0.36,0.8
es-recall_0.36,0.6
es-fscore_0.36,0.6666666666666667
es-precision_0.37,0.8
es-recall_0.37,0.6
es-fscore_0.37,0.6666666666666667
es-precision_0.38,0.8
es-recall_0.38,0.6
es-fscore_0.38,0.6666666666666667
es-precision_0.39,0.8
es-recall_0.39,0.6
es-fscore_0.39,0.6666666666666667
es-precision_0.4,0.8
es-recall_0.4,0.6
es-fscore_0.4,0.6666666666666667
es-precision_0.41,0.8
es-recall_0.41,0.6
es-fscore_0.41,0.6666666666666667
es-precision_0.42,0.8
es-recall_0.42,0.6
es-fscore_0.42,0.6666666666666667
es-precision_0.43,0.8
es-recall_0.43,0.6
es-fscore_0.43,0.6666666666666667
es-precision_0.44,0.8
es-recall_0.44,0.6
es-fscore_0.44,0.6666666666666667
es-precision_0.45,0.8
es-recall_0.45,0.6
es-fscore_0.45,0.6666666666666667
es-precision_0.46,0.8
es-recall_0.46,0.6
es-fscore_0.46,0.6666666666666667
es-precision_0.47,0.8
es-recall_0.47,0.6
es-fscore_0.47,0.6666666666666667
es-precision_0.48,0.8
es-recall_0.48,0.6
es-fscore_0.48,0.6666666666666667
es-precision_0.49,0.8
es-recall_0.49,0.6
es-fscore_0.49,0.6666666666666667
es-precision_0.5,0.8
es-recall_0.5,0.6
es-fscore_0.5,0.6666666666666667
es-precision_0.51,0.8
es-recall_0.51,0.6
es-fscore_0.51,0.6666666666666667
es-precision_0.52,0.8
es-recall_0.52,0.6
es-fscore_0.52,0.6666666666666667
es-precision_0.53,0.8
es-recall_0.53,0.6
es-fscore_0.53,0.6666666666666667
es-precision_0.54,0.8
es-recall_0.54,0.6
es-fscore_0.54,0.6666666666666667
es-precision_0.55,0.8
es-recall_0.55,0.6
es-fscore_0.55,0.6666666666666667
es-precision_0.56,0.8
es-recall_0.56,0.6
es-fscore_0.56,0.6666666666666667
es-precision_0.57,0.8
es-recall_0.57,0.6
es-fscore_0.57,0.6666666666666667
es-precision_0.58,0.8
es-recall_0.58,0.6
es-fscore_0.58,0.6666666666666667
es-precision_0.59,0.8
es-recall_0.59,0.6
es-fscore_0.59,0.6666666666666667
es-precision_0.6,0.8
es-recall_0.6,0.6
es-fscore_0.6,0.6666666666666667
es-precision_0.61,0.8
es-recall_0.61,0.6
es-fscore_0.61,0.6666666666666667
es-precision_0.62,0.8
es-recall_0.62,0.6
es-fscore_0.62,0.6666666666666667
es-precision_0.63,0.8
es-recall_0.63,0.6
es-fscore_0.63,0.6666666666666667
es-precision_0.64,0.8
es-recall_0.64,0.6
es-fscore_0.64,0.6666666666666667
es-precision_0.65,0.8
es-recall_0.65,0.6
es-fscore_0.65,0.6666666666666667
es-precision_0.66,0.8
es-recall_0.66,0.6
es-fscore_0.66,0.6666666666666667
es-precision_0.67,0.8
es-recall_0.67,0.6
es-fscore_0.67,0.6666666666666667
es-precision_0.68,0.8
es-recall_0.68,0.6
es-fscore_0.68,0.6666666666666667
es-precision_0.69,0.8
es-recall_0.69,0.6
es-fscore_0.69,0.6666666666666667
es-precision_0.7,0.8
es-recall_0.7,0.6
es-fscore_0.7,0.6666666666666667
es-precision_0.71,0.8
es-recall_0.71,0.6
es-fscore_0.71,0.6666666666666667
es-precision_0.72,0.8
es-recall_0.72,0.6
es-fscore_0.72,0.6666666666666667
es-precision_0.73,0.8
es-recall_0.73,0.6
es-fscore_0.73,0.6666666666666667
es-precision_0.74,0.8
es-recall_0.74,0.6
es-fscore_0.74,0.6666666666666667
es-precision_0.75,0.8
es-recall_0.75,0.6
es-fscore_0.75,0.6666666666666667
es-precision_0.76,0.8
es-recall_0.76,0.6
es-fscore_0.76,0.6666666666666667
es-precision_0.77,0.8
es-recall_0.77,0.6
es-fscore_0.77,0.6666666666666667
es-precision_0.78,0.8
es-recall_0.78,0.6
es-fscore_0.78,0.6666666666666667
es-precision_0.79,0.8
es-recall_0.79,0.6
es-fscore_0.79,0.6666666666666667
es-precision_0.8,0.8
es-recall_0.8,0.6
es-fscore_0.8,0.6666666666666667
es-precision_0.81,0.8
es-recall_0.81,0.6
es-fscore_0.81,0.6666666666666667
es-precision_0.82,0.8
es-recall_0.82,0.6
es-fscore_0.82,0.6666666666666667
es-precision_0.83,0.8
es-recall_0.83,0.6
es-fscore_0.83,0.6666666666666667
es-precision_0.84,0.8
es-recall_0.84,0.6
es-fscore_0.84,0.6666666666666667
es-precision_0.85,0.8
es-recall_0.85,0.6
es-fscore_0.85,0.6666666666666667
es-precision_0.86,0.8
es-recall_0.86,0.6
es-fscore_0.86,0.6666666666666667
es-precision_0.87,0.8
es-recall_0.87,0.6
es-fscore_0.87,0.6666666666666667
es-precision_0.88,0.8
es-recall_0.88,0.6
es-fscore_0.88,0.6666666666666667
es-precision_0.89,0.8
es-recall_0.89,0.6
es-fscore_0.89,0.6666666666666667
es-precision_0.9,0.6000000000000001
es-recall_0.9,0.5
es-fscore_0.9,0.5333333333333334
es-precision_0.91,0.6000000000000001
es-recall_0.91,0.5
es-fscore_0.91,0.5333333333333334
es-precision_0.92,0.6000000000000001
es-recall_0.92,0.5
es-fscore_0.92,0.5333333333333334
es-precision_0.93,0.6000000000000001
es-recall_0.93,0.5
es-fscore_0.93,0.5333333333333334
es-precision_0.94,0.4
es-recall_0.94,0.30000000000000004
es-fscore_0.94,0.33333333333333337
es-precision_0.95,0.4
es-recall_0.95,0.30000000000000004
es-fscore_0.95,0.33333333333333337
es-precision_0.96,0.4
es-recall_0.96,0.30000000000000004
es-fscore_0.96,0.33333333333333337
es-precision_0.97,0.4
es-recall_0.97,0.30000000000000004
es-fscore_0.97,0.33333333333333337
es-precision_0.98,0.2
es-recall_0.98,0.1
es-fscore_0.98,0.13333333333333333
es-precision_0.99,0.2
es-recall_0.99,0.1
es-fscore_0.99,0.13333333333333333
es-precision_1.0,0.2
es-recall_1.0,0.1
es-fscore_1.0,0.13333333333333333
es-auc-precision,0.7584158415841585
es-auc-recall,0.5693069306930691
es-auc-fscore,0.6323432343234325
es-dim-precision,0.8499999999999995
es-dim-recall,0.9333333333333336
es-dim-fscore,0.885714285714286
amis,0.6567871030287449
time,1.228865146636963
