metric,value
es-precision_0.0,0.054
es-recall_0.0,0.06
es-fscore_0.0,0.043190476190476196
es-precision_0.01,0.0003636363636363636
es-recall_0.01,0.02
es-fscore_0.01,0.0007142857142857142
es-precision_0.02,0.0003636363636363636
es-recall_0.02,0.02
es-fscore_0.02,0.0007142857142857142
es-precision_0.03,0.0003636363636363636
es-recall_0.03,0.02
es-fscore_0.03,0.0007142857142857142
es-precision_0.04,0.0003636363636363636
es-recall_0.04,0.02
es-fscore_0.04,0.0007142857142857142
es-precision_0.05,0.0003636363636363636
es-recall_0.05,0.02
es-fscore_0.05,0.0007142857142857142
es-precision_0.06,0.0003636363636363636
es-recall_0.06,0.02
es-fscore_0.06,0.0007142857142857142
es-precision_0.07,0.0003636363636363636
es-recall_0.07,0.02
es-fscore_0.07,0.0007142857142857142
es-precision_0.08,0.0003636363636363636
es-recall_0.08,0.02
es-fscore_0.08,0.0007142857142857142
es-precision_0.09,0.0003636363636363636
es-recall_0.09,0.02
es-fscore_0.09,0.0007142857142857142
es-precision_0.1,0.0003636363636363636
es-recall_0.1,0.02
es-fscore_0.1,0.0007142857142857142
es-precision_0.11,0.0003636363636363636
es-recall_0.11,0.02
es-fscore_0.11,0.0007142857142857142
es-precision_0.12,0.0003636363636363636
es-recall_0.12,0.02
es-fscore_0.12,0.0007142857142857142
es-precision_0.13,0.0003636363636363636
es-recall_0.13,0.02
es-fscore_0.13,0.0007142857142857142
es-precision_0.14,0.0003636363636363636
es-recall_0.14,0.02
es-fscore_0.14,0.0007142857142857142
es-precision_0.15,0.0003636363636363636
es-recall_0.15,0.02
es-fscore_0.15,0.0007142857142857142
es-precision_0.16,0.0003636363636363636
es-recall_0.16,0.02
es-fscore_0.16,0.0007142857142857142
es-precision_0.17,0.0003636363636363636
es-recall_0.17,0.02
es-fscore_0.17,0.0007142857142857142
es-precision_0.18,0.0003636363636363636
es-recall_0.18,0.02
es-fscore_0.18,0.0007142857142857142
es-precision_0.19,0.0003636363636363636
es-recall_0.19,0.02
es-fscore_0.19,0.0007142857142857142
es-precision_0.2,0.00027272727272727274
es-recall_0.2,0.02
es-fscore_0.2,0.0005381165919282511
es-precision_0.21,0.00027272727272727274
es-recall_0.21,0.02
es-fscore_0.21,0.0005381165919282511
es-precision_0.22,0.00027272727272727274
es-recall_0.22,0.02
es-fscore_0.22,0.0005381165919282511
es-precision_0.23,0.00027272727272727274
es-recall_0.23,0.02
es-fscore_0.23,0.0005381165919282511
es-precision_0.24,0.00027272727272727274
es-recall_0.24,0.02
es-fscore_0.24,0.0005381165919282511
es-precision_0.25,0.00027272727272727274
es-recall_0.25,0.02
es-fscore_0.25,0.0005381165919282511
es-precision_0.26,0.00027272727272727274
es-recall_0.26,0.02
es-fscore_0.26,0.0005381165919282511
es-precision_0.27,0.00027272727272727274
es-recall_0.27,0.02
es-fscore_0.27,0.0005381165919282511
es-precision_0.28,0.00027272727272727274
es-recall_0.28,0.02
es-fscore_0.28,0.0005381165919282511
es-precision_0.29,0.00027272727272727274
es-recall_0.29,0.02
es-fscore_0.29,0.0005381165919282511
es-precision_0.3,0.00027272727272727274
es-recall_0.3,0.02
es-fscore_0.3,0.0005381165919282511
es-precision_0.31,0.00027272727272727274
es-recall_0.31,0.02
es-fscore_0.31,0.0005381165919282511
es-precision_0.32,0.00027272727272727274
es-recall_0.32,0.02
es-fscore_0.32,0.0005381165919282511
es-precision_0.33,0.0001818181818181818
es-recall_0.33,0.02
es-fscore_0.33,0.0003603603603603603
es-precision_0.34,0.0001818181818181818
es-recall_0.34,0.02
es-fscore_0.34,0.0003603603603603603
es-precision_0.35,0.0001818181818181818
es-recall_0.35,0.02
es-fscore_0.35,0.0003603603603603603
es-precision_0.36,0.0001818181818181818
es-recall_0.36,0.02
es-fscore_0.36,0.0003603603603603603
es-precision_0.37,0.0001818181818181818
es-recall_0.37,0.02
es-fscore_0.37,0.0003603603603603603
es-precision_0.38,0.0001818181818181818
es-recall_0.38,0.02
es-fscore_0.38,0.0003603603603603603
es-precision_0.39,0.0001818181818181818
es-recall_0.39,0.02
es-fscore_0.39,0.0003603603603603603
es-precision_0.4,0.0001818181818181818
es-recall_0.4,0.02
es-fscore_0.4,0.0003603603603603603
es-precision_0.41,0.0001818181818181818
es-recall_0.41,0.02
es-fscore_0.41,0.0003603603603603603
es-precision_0.42,0.0001818181818181818
es-recall_0.42,0.02
es-fscore_0.42,0.0003603603603603603
es-precision_0.43,0.0001818181818181818
es-recall_0.43,0.02
