0,1,2,3,4
-0.23248261725859543,-0.12390800554630033,0.0033134699558636954,-0.056987191809051735,0.24716700450717866
0.02823794516242043,0.12007594262552179,-0.08933687471891452,0.13948022921875217,0.042243682537563026
0.014691649211471012,-0.044072294425932856,0.04862790304637417,0.08912945564975489,0.05247240083010543
-0.00231270773216006,0.019837607278232985,0.05573031882265467,-0.11452223284347832,0.007138334797120116
0.061438208744233,0.039376321298526196,0.01744285929593453,-0.007136642667672404,0.031772499391455496
-0.05524267296633626,0.2929423640003894,-0.0005500668590663906,0.00795919728697395,0.24188468396272828
-0.029805119956277538,-0.07967393255997444,-0.03589177033790907,0.25485647718370563,-0.13460087889974803
0.03614351823400518,0.09109489682843204,0.1019146042465934,0.037085342340453,0.06098083940385286
0.1865013332472693,-0.0565172488425392,-0.011225106220564924,0.09702857193736851,0.02146985402843381
-0.0111265419704237,-0.0015320600467740714,0.12131516145231476,-0.17958039053812705,0.04906759579404318
-0.02223552100325521,0.12623754079329938,0.06340499088789481,-0.04076476013576783,-0.08989909681006286
-0.20470612453176584,-0.002736174440490176,0.019973337024791878,-0.16394333914376819,-0.08834656920915229
-0.13788605176727745,-0.03672753064737512,0.19610024600094333,-0.09499834174240732,0.03926964925074802
-0.12263024029830712,-0.03944266238418629,-0.11852688125024669,-0.057855299329941816,-0.04723284389862549
-0.16345424141764536,-0.06347687094644319,0.07303470221022612,0.00430315833203523,0.048174527004218995
-0.12025952209897504,-0.1034145988642553,0.057667881232174645,0.12072681600917144,-0.09334263358487087
0.11203857462151696,-0.09956348947379862,-0.021401688931090644,0.17815112698213909,-0.129121405209944
-0.07552244004185282,-0.023951147117626845,0.06712855059646805,0.005467386744379608,-0.1768456006165381
-0.07322377037049849,-0.09309541653317847,-0.1290228818123881,0.010949604793280367,0.059854825124312006
-0.019982036043536947,-0.059797867415188624,-0.11750590943158626,-0.15223684769606835,0.02570441373437157
0.10998072230352329,0.0698610636942765,0.004197433066138596,0.14921012514875584,-0.0623783045039874
-0.08522441589427748,-0.03949505286484106,-0.12387288276693037,-0.08893671810907383,-0.11544731242112022
-0.04035630221012904,-0.292378687103108,-0.072768650529385,0.08630179417402523,0.04984227159716964
-0.052950741830602104,0.020632026096347345,0.13272298045953032,0.05472129539519738,0.1641314115311301
0.06296715350672251,0.05410440725085052,-0.0777278129523053,-0.000557543189424685,0.05691878540524329
-0.04367325931271043,0.08300341329163537,0.20445796034213828,0.09948363769962616,-0.06141094490583674
-0.036076785236679725,-0.04224064176798216,-0.10057948867181997,0.14971442449580635,0.015091517058950413
0.03874764659276913,-0.06560760788082291,-0.08921238470980558,0.0566345273597296,0.024145510351126692
-0.01996640004839601,0.1317621830939524,0.10203542134161875,0.07707506947110958,-0.06064233507796457
0.09347420522626047,-0.015869458859259764,0.10230974762909584,-0.012173404420833416,-0.12942792376352358
-0.04373295766053921,0.0157255868755882,-0.09958185054032398,0.039602354877010186,0.04495323598543913
0.08389000870302638,0.07227334897004699,0.04670638589426647,-0.057942597236506056,0.040154885207026814
0.20456929863197254,-0.09781487841373601,0.034064163062743444,-0.06956059856251856,0.02299576276791121
0.06007687659176937,-0.07262597728516795,-0.12177873365867949,-0.058782946354038836,0.17143236715407506
-0.062429278412941686,0.1321132642700514,-0.03617736974502902,-0.017591708529495015,0.15029496783641888
