0,1,2,3,4
0.006069092877258662,0.0716689546982219,-0.06240183489511351,0.008458299218661348,0.008056529313968507
-0.03208227793097479,-0.09833315263090353,0.009884344028343121,0.0463991518034525,0.03365842738954882
0.20989948258129654,0.09224383867289324,-0.06703118748023405,-0.026210409242274288,0.08149091761280453
0.10970161482037417,0.1813240851193726,-0.06108330519946581,-0.04070871540843207,-0.12076322773203507
0.122117893927963,-0.018547587666160378,0.13123285552010552,-0.012664005733622039,-0.0012746753566332553
0.035898654977751195,0.09384056001377764,0.045858415819835574,-0.026450324876093386,-0.033269336503564444
0.01573602455196235,0.06696297092568368,0.1680079122652076,-0.07738532633081846,0.10586569801953855
-0.16809574899406635,-0.04941184672037935,-0.05718257157906649,-0.05299416839796889,-0.07720396155277415
-0.08688447074783559,-0.11494245129444908,-0.003960991215196478,-0.055921250468334495,0.017344035548172505
-0.09780871106874298,-0.027222494309978584,0.09634337287857765,-0.02853089364749787,-0.02507216723398975
-0.0035846314299972596,-0.07410526281588868,-0.03672179504041966,0.04208065257933457,-0.014102521197556162
-0.10353712382665954,0.004253280419126203,-0.21323502351630888,-0.043204010119498745,0.07403855040001198
-0.006289881307109545,0.005266118606669063,-0.014027434860719758,-0.0899900341728365,0.1315145695252207
0.17582874232641169,-0.0258561501488782,0.07324692179214705,0.1249896742534996,-0.1655810337729707
-0.03310204272325364,-0.055858543662442396,0.0071752517396223145,0.09594689913647247,-0.015302807093484775
-0.07055231543391279,0.015791247607091892,0.007699341215891921,-0.004099657572381947,-0.10971268690680464
0.09987960383810117,-0.030199841426152292,-0.10938745288634422,0.03442637156040702,-0.14219583452517656
0.10512122893283843,0.0575594275807966,0.1817790229663206,-0.0016188671689068704,0.14186588491181107
-0.1246332434290838,-0.06823728291201683,-0.026175864843168153,-0.13992534172058366,-0.1852713335863999
0.17357021538976786,-0.2402872325469915,0.032065902712837484,-0.1373653829186249,-0.11428482555834998
-0.04068495189327581,-0.0038185299134099004,0.0298050550491812,0.0030353515349472344,0.09151049789581776
0.08383615557070051,-0.13932402395964283,0.059266167106069856,-0.0762676002728157,0.07832036756058243
0.0865855381878244,-0.14117747281653867,0.0538999911185368,0.02963544469161506,0.06443454712854162
-0.07761870844910072,-0.047709677202572014,0.08384390786844399,0.01593454902984238,-0.02840727530812086
