metric,value
es-precision_0.0,0.16805721056155062
es-recall_0.0,0.19500000000000003
es-fscore_0.0,0.14498461275464758
es-precision_0.01,0.15289848040282047
es-recall_0.01,0.165
es-fscore_0.01,0.12574995851999335
es-precision_0.02,0.15289848040282047
es-recall_0.02,0.165
es-fscore_0.02,0.12574995851999335
es-precision_0.03,0.13456514706948716
es-recall_0.03,0.145
es-fscore_0.03,0.10703567280570765
es-precision_0.04,0.13456514706948716
es-recall_0.04,0.145
es-fscore_0.04,0.10703567280570765
es-precision_0.05,0.13456514706948716
es-recall_0.05,0.145
es-fscore_0.05,0.10703567280570765
es-precision_0.06,0.13456514706948716
es-recall_0.06,0.145
es-fscore_0.06,0.10703567280570765
es-precision_0.07,0.11456514706948719
es-recall_0.07,0.13
es-fscore_0.07,0.08989281566285051
es-precision_0.08,0.11456514706948719
es-recall_0.08,0.13
es-fscore_0.08,0.08989281566285051
es-precision_0.09,0.11456514706948719
es-recall_0.09,0.13
es-fscore_0.09,0.08989281566285051
es-precision_0.1,0.11456514706948719
es-recall_0.1,0.13
es-fscore_0.1,0.08989281566285051
es-precision_0.11,0.08911060161494172
es-recall_0.11,0.105
es-fscore_0.11,0.06855948232951718
es-precision_0.12,0.08911060161494172
es-recall_0.12,0.105
es-fscore_0.12,0.06855948232951718
es-precision_0.13,0.08911060161494172
es-recall_0.13,0.105
es-fscore_0.13,0.06855948232951718
es-precision_0.14,0.08911060161494172
es-recall_0.14,0.105
es-fscore_0.14,0.06855948232951718
es-precision_0.15,0.08911060161494172
es-recall_0.15,0.105
es-fscore_0.15,0.06855948232951718
es-precision_0.16,0.08911060161494172
es-recall_0.16,0.105
es-fscore_0.16,0.06855948232951718
es-precision_0.17,0.08911060161494172
es-recall_0.17,0.105
es-fscore_0.17,0.06855948232951718
es-precision_0.18,0.08911060161494172
es-recall_0.18,0.105
es-fscore_0.18,0.06855948232951718
es-precision_0.19,0.0872924197967599
es-recall_0.19,0.1
es-fscore_0.19,0.06589281566285052
es-precision_0.2,0.0872924197967599
es-recall_0.2,0.1
es-fscore_0.2,0.06589281566285052
es-precision_0.21,0.0872924197967599
es-recall_0.21,0.1
es-fscore_0.21,0.06589281566285052
es-precision_0.22,0.0872924197967599
es-recall_0.22,0.1
es-fscore_0.22,0.06589281566285052
es-precision_0.23,0.0872924197967599
es-recall_0.23,0.1
es-fscore_0.23,0.06589281566285052
es-precision_0.24,0.0872924197967599
es-recall_0.24,0.1
es-fscore_0.24,0.06589281566285052
es-precision_0.25,0.0872924197967599
es-recall_0.25,0.1
es-fscore_0.25,0.06589281566285052
es-precision_0.26,0.0872924197967599
es-recall_0.26,0.1
es-fscore_0.26,0.06589281566285052
es-precision_0.27,0.0872924197967599
es-recall_0.27,0.1
es-fscore_0.27,0.06589281566285052
es-precision_0.28,0.0872924197967599
es-recall_0.28,0.1
es-fscore_0.28,0.06589281566285052
es-precision_0.29,0.0872924197967599
es-recall_0.29,0.1
es-fscore_0.29,0.06589281566285052
es-precision_0.3,0.0872924197967599
es-recall_0.3,0.1
es-fscore_0.3,0.06589281566285052
es-precision_0.31,0.0872924197967599
es-recall_0.31,0.1
es-fscore_0.31,0.06589281566285052
es-precision_0.32,0.0872924197967599
es-recall_0.32,0.1
es-fscore_0.32,0.06589281566285052
es-precision_0.33,0.0872924197967599
es-recall_0.33,0.1
es-fscore_0.33,0.06589281566285052
es-precision_0.34,0.0872924197967599
es-recall_0.34,0.1
es-fscore_0.34,0.06589281566285052
es-precision_0.35,0.0872924197967599
es-recall_0.35,0.1
es-fscore_0.35,0.06589281566285052
es-precision_0.36,0.0872924197967599
es-recall_0.36,0.1
es-fscore_0.36,0.06589281566285052
es-precision_0.37,0.0872924197967599
es-recall_0.37,0.1
es-fscore_0.37,0.06589281566285052
es-precision_0.38,0.0872924197967599
es-recall_0.38,0.1
es-fscore_0.38,0.06589281566285052
es-precision_0.39,0.0872924197967599
es-recall_0.39,0.1
es-fscore_0.39,0.06589281566285052
es-precision_0.4,0.0872924197967599
es-recall_0.4,0.1
es-fscore_0.4,0.06589281566285052
es-precision_0.41,0.0872924197967599
es-recall_0.41,0.1
es-fscore_0.41,0.06589281566285052
es-precision_0.42,0.0872924197967599
es-recall_0.42,0.1
es-fscore_0.42,0.06589281566285052
es-precision_0.43,0.0872924197967599
es-recall_0.43,0.1
es-fscore_0.43,0.06589281566285052
es-precision_0.44,0.0872924197967599
es-recall_0.44,0.1
es-fscore_0.44,0.06589281566285052
es-precision_0.45,0.0872924197967599
es-recall_0.45,0.1
es-fscore_0.45,0.06589281566285052
es-precision_0.46,0.0872924197967599
es-recall_0.46,0.1
es-fscore_0.46,0.06589281566285052
es-precision_0.47,0.08653911329877256
es-recall_0.47,0.09
es-fscore_0.47,0.06450904264144683
es-precision_0.48,0.08653911329877256
es-recall_0.48,0.09
es-fscore_0.48,0.06450904264144683
es-precision_0.49,0.08653911329877256
es-recall_0.49,0.09
es-fscore_0.49,0.06450904264144683
es-precision_0.5,0.08653911329877256
es-recall_0.5,0.09
es-fscore_0.5,0.06450904264144683
es-precision_0.51,0.08653911329877256
es-recall_0.51,0.09
es-fscore_0.51,0.06450904264144683
es-precision_0.52,0.06653911329877255
es-recall_0.52,0.08
es-fscore_0.52,0.0511757093081135
es-precision_0.53,0.06653911329877255
es-recall_0.53,0.08
es-fscore_0.53,0.0511757093081135
es-precision_0.54,0.06300970153406667
es-recall_0.54,0.065
es-fscore_0.54,0.04546142359382778
es-precision_0.55,0.06300970153406667
es-recall_0.55,0.065
es-fscore_0.55,0.04546142359382778
es-precision_0.56,0.06300970153406667
es-recall_0.56,0.065
es-fscore_0.56,0.04546142359382778
es-precision_0.57,0.06300970153406667
es-recall_0.57,0.065
es-fscore_0.57,0.04546142359382778
es-precision_0.58,0.06300970153406667
es-recall_0.58,0.065
es-fscore_0.58,0.04546142359382778
es-precision_0.59,0.06300970153406667
es-recall_0.59,0.065
